timestamp,AvgTicketPrice,Carrier,dayOfWeek,Dest,DestAirportID,DestCityName,DestRegion,DestWeather,DistanceKilometers,DistanceMiles,FlightDelayMin,FlightDelayType,FlightNum,FlightTimeHour,FlightTimeMin,Origin,OriginAirportID,OriginCityName,OriginCountry,OriginRegion,OriginWeather,DestCountry,FlightDelay,Cancelled
"Sep 16, 2023 @ 08:06:31.000",706.569,Logstash Airways,5,Scott AFB/Midamerica Airport,BLV,Belleville,US-IL,Damaging Wind,"7,674.69","4,768.83",0,No Delay,CVGG505,7.52420703,451.452,Munich Airport,MUC,Munich,DE,DE-BY,Sunny,US,FALSE,FALSE
"Sep 16, 2023 @ 08:01:50.000","1,001.89",ES-Air,5,Shanghai Pudong International Airport,PVG,Shanghai,SE-BD,Sunny,821.467,510.436,0,No Delay,JH2DQWN,0.720585386,43.235,Incheon International Airport,ICN,Seoul,KR,SE-BD,Heavy Fog,CN,FALSE,TRUE
"Sep 16, 2023 @ 08:00:00.000",529.129,Logstash Airways,5,Turin Airport,TO11,Torino,IT-21,Clear,"9,002.59","5,593.95",0,No Delay,0WKFX6J,7.502160983,450.13,Gimpo International Airport,GMP,Seoul,KR,SE-BD,Cloudy,IT,FALSE,FALSE
"Sep 16, 2023 @ 07:50:08.000",146.309,ES-Air,4,Montreal / Pierre Elliott Trudeau International Airport,YUL,Montreal,CA-QC,Sunny,508.338,315.867,0,No Delay,XCULOTY,0.470683528,28.241,Lester B. Pearson International Airport,YYZ,Toronto,CA,CA-ON,Cloudy,CA,FALSE,FALSE
"Sep 16, 2023 @ 07:33:18.000",273.356,Logstash Airways,4,Kansai International Airport,KIX,Osaka,SE-BD,Clear,"7,698.42","4,783.57",0,No Delay,0EUV9G6,8.553795099,513.228,Abu Dhabi International Airport,AUH,Abu Dhabi,AE,SE-BD,Heavy Fog,JP,FALSE,FALSE
"Sep 16, 2023 @ 07:29:51.000",656.919,Kibana Airlines,4,Treviso-Sant'Angelo Airport,TV01,Treviso,IT-34,Sunny,"8,185.86","5,086.46",330,Late Aircraft Delay,CP12YXN,13.52534871,811.521,Tampa International Airport,TPA,Tampa,US,US-FL,Cloudy,IT,TRUE,FALSE
"Sep 16, 2023 @ 07:26:10.000",897.805,Logstash Airways,4,Melbourne International Airport,MEL,Melbourne,SE-BD,Cloudy,"11,630.95","7,227.14",0,No Delay,VLDZ95L,17.62265071,"1,057.36",Al Maktoum International Airport,DWC,Jebel Ali,AE,SE-BD,Heavy Fog,AU,FALSE,FALSE
"Sep 16, 2023 @ 07:26:10.000",616.851,Kibana Airlines,4,General Wayne A. Downing Peoria International Airport,PIA,Peoria,US-IL,Clear,"11,913.61","7,402.77",0,No Delay,7AIBQRY,9.455243924,567.315,Abu Dhabi International Airport,AUH,Abu Dhabi,AE,SE-BD,Rain,US,FALSE,FALSE
"Sep 16, 2023 @ 07:18:57.000",945.302,ES-Air,4,Sheremetyevo International Airport,SVO,Moscow,RU-MOS,Clear,"7,960.84","4,946.64",0,No Delay,HFS6QYH,9.47719306,568.632,Richmond International Airport,RIC,Richmond,US,US-VA,Cloudy,RU,FALSE,FALSE
"Sep 16, 2023 @ 07:17:02.000",115.838,Kibana Airlines,4,Zurich Airport,ZRH,Zurich,CH-ZH,Clear,0,0,0,No Delay,DA6MPRF,0,0,Zurich Airport,ZRH,Zurich,CH,CH-ZH,Rain,CH,FALSE,FALSE
"Sep 16, 2023 @ 07:11:42.000",951.741,Logstash Airways,4,Cape Town International Airport,CPT,Cape Town,SE-BD,Hail,"8,550.28","5,312.90",0,No Delay,UUZZK7I,11.87539183,712.524,Adolfo Suarez Madridâ€?Barajas Airport,MAD,Madrid,ES,ES-M,Hail,ZA,FALSE,FALSE
"Sep 16, 2023 @ 07:06:35.000",167.527,Kibana Airlines,4,Tucson International Airport,TUS,Tucson,US-AZ,Cloudy,"3,753.13","2,332.09",0,No Delay,UVPJZA9,3.679537016,220.772,Portland International Jetport Airport,PWM,Portland,US,US-ME,Damaging Wind,US,FALSE,FALSE
"Sep 16, 2023 @ 07:05:18.000",271.296,JetBeats,4,Washington Dulles International Airport,IAD,Washington,US-DC,Clear,"7,050.46","4,380.95",0,No Delay,QR6GFIP,6.912212066,414.733,Venice Marco Polo Airport,VE05,Venice,IT,IT-34,Sunny,US,FALSE,FALSE
"Sep 16, 2023 @ 07:02:39.000",210.007,Kibana Airlines,4,Turin Airport,TO11,Torino,IT-21,Sunny,296.912,184.492,105,Carrier Delay,8XFSD7W,2.162377278,129.743,Bologna Guglielmo Marconi Airport,BO08,Bologna,IT,IT-45,Cloudy,IT,TRUE,FALSE
"Sep 16, 2023 @ 07:00:54.000",498.529,Kibana Airlines,4,Naples International Airport,NA01,Naples,IT-72,Rain,"6,800.66","4,225.73",195,NAS Delay,8F2LWK7,9.546906231,572.814,Montreal / Pierre Elliott Trudeau International Airport,YUL,Montreal,CA,CA-QC,Rain,IT,TRUE,FALSE
"Sep 16, 2023 @ 06:52:45.000",988.901,JetBeats,4,Ukrainka Air Base,XHBU,Belogorsk,RU-AMU,Thunder & Lightning,"6,449.05","4,007.25",0,No Delay,OZGGLUA,7.165611578,429.937,Oslo Gardermoen Airport,OSL,Oslo,NO,NO-02,Clear,RU,FALSE,FALSE
"Sep 16, 2023 @ 06:42:27.000",600.106,JetBeats,4,Naples International Airport,NA01,Naples,IT-72,Damaging Wind,"8,928.43","5,547.87",0,No Delay,F7N8B5C,7.440357137,446.421,Incheon International Airport,ICN,Seoul,KR,SE-BD,Cloudy,IT,FALSE,FALSE
"Sep 16, 2023 @ 06:30:01.000",692.752,Logstash Airways,4,Melbourne International Airport,MEL,Melbourne,SE-BD,Sunny,"16,342.69","10,154.88",0,No Delay,A718A88,16.02224927,961.335,Luis Munoz Marin International Airport,SJU,San Juan,PR,PR-U-A,Cloudy,AU,FALSE,FALSE
"Sep 16, 2023 @ 06:24:07.000",891.644,JetBeats,4,Ministro Pistarini International Airport,EZE,Buenos Aires,AR-B,Damaging Wind,"8,172.96","5,078.44",0,No Delay,C9UYOJY,10.47815417,628.689,King Shaka International Airport,DUR,Durban,ZA,SE-BD,Clear,AR,FALSE,FALSE
"Sep 16, 2023 @ 06:21:04.000",548.354,Kibana Airlines,4,El Dorado International Airport,BOG,Bogota,SE-BD,Clear,"8,646.09","5,372.43",0,No Delay,ILKM0BE,9.006339209,540.38,Charles de Gaulle International Airport,CDG,Paris,FR,FR-J,Rain,CO,FALSE,FALSE
"Sep 16, 2023 @ 06:13:44.000",754.591,JetBeats,4,Zurich Airport,ZRH,Zurich,CH-ZH,Sunny,604.978,375.916,0,No Delay,2HV28WN,0.916633598,54.998,Vienna International Airport,VIE,Vienna,AT,AT-9,Heavy Fog,CH,FALSE,FALSE
"Sep 16, 2023 @ 06:12:02.000",670.089,ES-Air,4,Ukrainka Air Base,XHBU,Belogorsk,RU-AMU,Sunny,"7,922.50","4,922.81",0,No Delay,GYU1QFT,6.949558908,416.974,Pisa International Airport,PI05,Pisa,IT,IT-52,Cloudy,RU,FALSE,FALSE
"Sep 16, 2023 @ 06:09:37.000",774.55,Kibana Airlines,4,San Diego International Airport,SAN,San Diego,US-CA,Clear,"10,234.76","6,359.59",75,Late Aircraft Delay,1XHEDUQ,16.75721176,"1,005.43",Beijing Capital International Airport,PEK,Beijing,CN,SE-BD,Sunny,US,TRUE,FALSE
"Sep 16, 2023 @ 06:07:56.000",380.836,JetBeats,4,Bologna Guglielmo Marconi Airport,BO08,Bologna,IT-45,Clear,832.983,517.592,0,No Delay,JNYH914,0.694152701,41.649,Barcelona International Airport,BCN,Barcelona,ES,ES-CT,Rain,IT,FALSE,FALSE
"Sep 16, 2023 @ 06:07:56.000",832.441,Logstash Airways,4,Pisa International Airport,PI05,Pisa,IT-52,Cloudy,"11,145.60","6,925.56",135,NAS Delay,7M1LLGW,14.63400089,878.04,Ministro Pistarini International Airport,EZE,Buenos Aires,AR,SE-BD,Sunny,IT,TRUE,FALSE
"Sep 16, 2023 @ 05:49:52.000",750.752,ES-Air,4,Montreal / Pierre Elliott Trudeau International Airport,YUL,Montreal,CA-QC,Clear,"1,430.17",888.666,0,No Delay,404I21R,1.402125997,84.128,Duluth International Airport,DLH,Duluth,US,US-MN,Clear,CA,FALSE,FALSE
"Sep 16, 2023 @ 05:46:58.000",420.538,JetBeats,4,Zurich Airport,ZRH,Zurich,CH-ZH,Cloudy,444.129,275.969,0,No Delay,ZKTJJ53,0.352483184,21.149,Pisa International Airport,PI05,Pisa,IT,IT-52,Cloudy,CH,FALSE,FALSE
"Sep 16, 2023 @ 05:45:58.000",625.463,ES-Air,4,Tokyo Haneda International Airport,HND,Tokyo,SE-BD,Sunny,"10,421.61","6,475.69",0,No Delay,I6UFQRE,14.47445936,868.468,Montreal / Pierre Elliott Trudeau International Airport,YUL,Montreal,CA,CA-QC,Hail,JP,FALSE,FALSE
"Sep 16, 2023 @ 05:45:34.000",834.722,Kibana Airlines,4,Gimpo International Airport,GMP,Seoul,SE-BD,Thunder & Lightning,"7,973.88","4,954.74",0,No Delay,JIATJS0,10.22292063,613.375,Ataturk International Airport,IST,Istanbul,TR,TR-34,Clear,KR,FALSE,TRUE
"Sep 16, 2023 @ 05:35:14.000",391.899,JetBeats,4,Savannah Hilton Head International Airport,SAV,Savannah,US-GA,Sunny,"7,355.33","4,570.39",0,No Delay,TKHJ1O1,10.21573834,612.944,Copenhagen Kastrup Airport,CPH,Copenhagen,DK,DK-84,Rain,US,FALSE,FALSE
"Sep 16, 2023 @ 05:33:42.000",632.729,Logstash Airways,4,Warsaw Chopin Airport,WAW,Warsaw,PL-MZ,Clear,"1,227.84",762.944,0,No Delay,AASHEOP,1.574151933,94.449,Pisa International Airport,PI05,Pisa,IT,IT-52,Cloudy,PL,FALSE,FALSE
"Sep 16, 2023 @ 05:32:14.000",507.713,Kibana Airlines,4,Sheremetyevo International Airport,SVO,Moscow,RU-MOS,Thunder & Lightning,"6,832.17","4,245.31",0,No Delay,1GKCUT6,9.489124705,569.348,Shanghai Hongqiao International Airport,SHA,Shanghai,CN,SE-BD,Rain,RU,FALSE,FALSE
"Sep 16, 2023 @ 05:28:46.000",529.183,Kibana Airlines,4,Ukrainka Air Base,XHBU,Belogorsk,RU-AMU,Cloudy,"6,187.78","3,844.91",180,Security Delay,EK9WYE5,11.59413987,695.648,Kempegowda International Airport,BLR,Bangalore,IN,SE-BD,Heavy Fog,RU,TRUE,FALSE
"Sep 16, 2023 @ 05:10:47.000",596.233,Logstash Airways,4,OR Tambo International Airport,JNB,Johannesburg,SE-BD,Damaging Wind,"6,345.28","3,942.77",0,No Delay,ECI63Q5,5.035932868,302.156,Al Maktoum International Airport,DWC,Jebel Ali,AE,SE-BD,Thunder & Lightning,ZA,FALSE,TRUE
"Sep 16, 2023 @ 05:10:08.000",930.528,Logstash Airways,4,Gulfport Biloxi International Airport,GPT,Gulfport,US-MS,Hail,"3,248.09","2,018.27",0,No Delay,EEDYZZ3,4.164214494,249.853,El Dorado International Airport,BOG,Bogota,CO,SE-BD,Cloudy,US,FALSE,FALSE
"Sep 16, 2023 @ 05:03:37.000",448.102,JetBeats,4,Zurich Airport,ZRH,Zurich,CH-ZH,Hail,364.204,226.306,225,Carrier Delay,OZSH8DZ,4.183576665,251.015,Venice Marco Polo Airport,VE05,Venice,IT,IT-34,Damaging Wind,CH,TRUE,FALSE
"Sep 16, 2023 @ 05:03:37.000",975.193,ES-Air,4,Guangzhou Baiyun International Airport,CAN,Guangzhou,SE-BD,Rain,"9,537.91","5,926.59",0,No Delay,BQ340FT,7.948262067,476.896,Cagliari Elmas Airport,CA07,Cagliari,IT,IT-88,Rain,CN,FALSE,FALSE
"Sep 16, 2023 @ 04:52:33.000",991.31,ES-Air,4,Winnipeg / James Armstrong Richardson International Airport,YWG,Winnipeg,CA-MB,Hail,"5,829.91","3,622.54",195,Carrier Delay,DKBB824,7.876914243,472.615,Mariscal Sucre International Airport,UIO,Quito,EC,SE-BD,Rain,CA,TRUE,FALSE
"Sep 16, 2023 @ 04:47:41.000",509.395,JetBeats,4,King Shaka International Airport,DUR,Durban,SE-BD,Sunny,"11,066.00","6,876.10",345,Carrier Delay,DPN5MKA,21.11944893,"1,267.17",Jorge Chavez International Airport,LIM,Lima,PE,SE-BD,Rain,ZA,TRUE,FALSE
"Sep 16, 2023 @ 04:47:41.000",804.772,ES-Air,4,Sydney Kingsford Smith International Airport,SYD,Sydney,SE-BD,Thunder & Lightning,"8,310.86","5,164.13",0,No Delay,539T1B9,6.925719934,415.543,Incheon International Airport,ICN,Seoul,KR,SE-BD,Cloudy,AU,FALSE,TRUE
"Sep 16, 2023 @ 04:47:07.000",268.998,Kibana Airlines,4,Licenciado Benito Juarez International Airport,AICM,Mexico City,MX-DIF,Cloudy,"9,857.85","6,125.38",0,No Delay,6SLS6P0,9.127638582,547.658,Il Caravaggio International Airport,BG01,Bergamo,IT,IT-25,Damaging Wind,MX,FALSE,FALSE
"Sep 16, 2023 @ 04:42:03.000",235.953,JetBeats,4,Treviso-Sant'Angelo Airport,TV01,Treviso,IT-34,Damaging Wind,555.738,345.319,0,No Delay,YC8QET9,0.617486408,37.049,Naples International Airport,NA01,Naples,IT,IT-72,Rain,IT,FALSE,FALSE
"Sep 16, 2023 @ 04:38:54.000",850.239,JetBeats,4,Vienna International Airport,VIE,Vienna,AT-9,Damaging Wind,"8,516.20","5,291.72",30,Carrier Delay,1GTLYRB,13.40333754,804.2,Shanghai Pudong International Airport,PVG,Shanghai,CN,SE-BD,Sunny,AT,TRUE,TRUE
"Sep 16, 2023 @ 04:38:19.000",761.587,ES-Air,4,Copenhagen Kastrup Airport,CPH,Copenhagen,DK-84,Sunny,"9,941.94","6,177.64",0,No Delay,TC4H1LT,12.74607919,764.765,Cape Town International Airport,CPT,Cape Town,ZA,SE-BD,Sunny,DK,FALSE,FALSE
"Sep 16, 2023 @ 04:38:19.000",768.424,Logstash Airways,4,Zurich Airport,ZRH,Zurich,CH-ZH,Clear,"9,606.90","5,969.45",0,No Delay,LM0OSSK,8.427107314,505.626,San Diego International Airport,SAN,San Diego,US,US-CA,Cloudy,CH,FALSE,FALSE
"Sep 16, 2023 @ 04:35:08.000",261.444,JetBeats,4,King Shaka International Airport,DUR,Durban,SE-BD,Cloudy,"9,221.41","5,729.92",0,No Delay,XZSWCQS,12.80751992,768.451,Cologne Bonn Airport,CGN,Cologne,DE,DE-NW,Clear,ZA,FALSE,FALSE
"Sep 16, 2023 @ 04:34:24.000",502.273,ES-Air,4,Montreal / Pierre Elliott Trudeau International Airport,YUL,Montreal,CA-QC,Clear,408.25,253.675,0,No Delay,QLL1BGD,0.486011477,29.161,Greater Rochester International Airport,ROC,Rochester,US,US-NY,Rain,CA,FALSE,FALSE
"Sep 16, 2023 @ 04:33:02.000",400.963,ES-Air,4,Zurich Airport,ZRH,Zurich,CH-ZH,Clear,"9,001.07","5,593.01",330,Late Aircraft Delay,7FZ1F43,18.00148682,"1,080.09",New Chitose Airport,CTS,Chitose / Tomakomai,JP,SE-BD,Sunny,CH,TRUE,FALSE
"Sep 16, 2023 @ 04:29:34.000",913.302,JetBeats,4,Stockholm-Arlanda Airport,ARN,Stockholm,SE-AB,Hail,"6,309.16","3,920.33",0,No Delay,TY6JR5J,5.841818538,350.509,John F Kennedy International Airport,JFK,New York,US,US-NY,Clear,SE,FALSE,FALSE
"Sep 16, 2023 @ 04:19:17.000",942.605,Kibana Airlines,4,Sheremetyevo International Airport,SVO,Moscow,RU-MOS,Clear,"13,481.34","8,376.92",0,No Delay,B6YMFDQ,17.283773,"1,037.03",Ministro Pistarini International Airport,EZE,Buenos Aires,AR,SE-BD,Sunny,RU,FALSE,FALSE
"Sep 16, 2023 @ 04:16:17.000",591.238,ES-Air,4,Ministro Pistarini International Airport,EZE,Buenos Aires,AR-B,Rain,"15,023.54","9,335.20",135,Carrier Delay,R6OK8Y1,25.01294342,"1,500.78",Kempegowda International Airport,BLR,Bangalore,IN,SE-BD,Rain,AR,TRUE,FALSE
"Sep 16, 2023 @ 04:16:17.000",373.137,Kibana Airlines,4,Olenya Air Base,XLMO,Olenegorsk,RU-MUR,Cloudy,"10,905.11","6,776.12",0,No Delay,MTPUGTF,15.14598457,908.759,Mariscal Sucre International Airport,UIO,Quito,EC,SE-BD,Sunny,RU,FALSE,FALSE
"Sep 16, 2023 @ 04:15:37.000",138.993,ES-Air,4,Zurich Airport,ZRH,Zurich,CH-ZH,Cloudy,0,0,0,No Delay,LMUJ8IU,0,0,Zurich Airport,ZRH,Zurich,CH,CH-ZH,Clear,CH,FALSE,FALSE
"Sep 16, 2023 @ 04:15:37.000",662.087,Kibana Airlines,4,Venice Marco Polo Airport,VE05,Venice,IT-34,Rain,"11,392.71","7,079.10",15,Carrier Delay,83RE11M,14.85603429,891.362,Ministro Pistarini International Airport,EZE,Buenos Aires,AR,SE-BD,Cloudy,IT,TRUE,FALSE
"Sep 16, 2023 @ 04:15:37.000",731.675,JetBeats,4,Mariscal Sucre International Airport,UIO,Quito,EC-P,Rain,"3,947.29","2,452.73",0,No Delay,JNEYOXS,5.482344643,328.941,Huntsville International Carl T Jones Field,HSV,Huntsville,US,US-AL,Sunny,EC,FALSE,FALSE
"Sep 16, 2023 @ 04:14:19.000",896.565,Kibana Airlines,4,Xi'an Xianyang International Airport,XIY,Xi'an,SE-BD,Cloudy,"10,316.16","6,410.16",0,No Delay,7BHNO5L,15.63053919,937.832,Winnipeg / James Armstrong Richardson International Airport,YWG,Winnipeg,CA,CA-MB,Clear,CN,FALSE,FALSE
"Sep 16, 2023 @ 04:12:20.000",396.835,ES-Air,4,Ottawa Macdonald-Cartier International Airport,YOW,Ottawa,CA-ON,Hail,"10,466.30","6,503.46",0,No Delay,DP6ILK5,9.691014587,581.461,Beijing Capital International Airport,PEK,Beijing,CN,SE-BD,Heavy Fog,CA,FALSE,FALSE
"Sep 16, 2023 @ 04:03:29.000",419.31,JetBeats,4,Tampa International Airport,TPA,Tampa,US-FL,Cloudy,"12,215.79","7,590.54",360,Carrier Delay,HP1B1AY,18.72477789,"1,123.49",Beijing Capital International Airport,PEK,Beijing,CN,SE-BD,Hail,US,TRUE,FALSE
"Sep 16, 2023 @ 04:02:24.000",802.303,Kibana Airlines,4,Seattle Tacoma International Airport,SEA,Seattle,US-WA,Clear,"8,897.24","5,528.49",0,No Delay,B2N5J59,9.885823801,593.149,Pisa International Airport,PI05,Pisa,IT,IT-52,Sunny,US,FALSE,FALSE
"Sep 16, 2023 @ 04:02:06.000",915.078,Logstash Airways,4,Stockholm-Arlanda Airport,ARN,Stockholm,SE-AB,Damaging Wind,"6,770.90","4,207.24",0,No Delay,S3FD017,5.939385664,356.363,Richmond International Airport,RIC,Richmond,US,US-VA,Cloudy,SE,FALSE,TRUE
"Sep 16, 2023 @ 04:01:21.000",302.946,JetBeats,4,Shanghai Pudong International Airport,PVG,Shanghai,SE-BD,Damaging Wind,"11,989.57","7,449.97",0,No Delay,GRLX5D3,18.16601473,"1,089.96",Nashville International Airport,BNA,Nashville,US,US-TN,Cloudy,CN,FALSE,FALSE
"Sep 16, 2023 @ 03:58:13.000",407.538,ES-Air,4,Montreal / Pierre Elliott Trudeau International Airport,YUL,Montreal,CA-QC,Cloudy,"9,023.09","5,606.69",0,No Delay,JW86ID6,9.399049908,563.943,Ministro Pistarini International Airport,EZE,Buenos Aires,AR,AR-B,Thunder & Lightning,CA,FALSE,TRUE
"Sep 16, 2023 @ 03:58:13.000",866.63,Logstash Airways,4,London Luton Airport,LTN,London,GB-ENG,Thunder & Lightning,434.77,270.153,0,No Delay,Q46VJBX,0.381376823,22.883,Dublin Airport,DUB,Dublin,IE,IE-D,Thunder & Lightning,GB,FALSE,FALSE
"Sep 16, 2023 @ 03:57:38.000",264.527,Logstash Airways,4,Spokane International Airport,GEG,Spokane,US-WA,Sunny,"7,970.16","4,952.43",0,No Delay,JXR3J2N,6.99136568,419.482,Narita International Airport,NRT,Tokyo,JP,SE-BD,Cloudy,US,FALSE,FALSE
"Sep 16, 2023 @ 03:54:14.000",498.01,Kibana Airlines,4,Tokyo Haneda International Airport,HND,Tokyo,SE-BD,Cloudy,"9,719.81","6,039.61",240,Carrier Delay,Q2U5CTA,13.52922369,811.753,Bari Karol Wojty__a Airport,BA02,Bari,IT,IT-75,Clear,JP,TRUE,FALSE
"Sep 16, 2023 @ 03:45:37.000",926.192,Logstash Airways,4,Zurich Airport,ZRH,Zurich,CH-ZH,Clear,"9,327.24","5,795.68",0,No Delay,5F0ORHE,14.1321754,847.931,Tucson International Airport,TUS,Tucson,US,US-AZ,Cloudy,CH,FALSE,FALSE
"Sep 16, 2023 @ 03:41:39.000",669.459,ES-Air,4,King Shaka International Airport,DUR,Durban,SE-BD,Sunny,"14,201.68","8,824.52",150,Late Aircraft Delay,5O6H3Z3,24.01770262,"1,441.06",Birmingham-Shuttlesworth International Airport,BHM,Birmingham,US,US-AL,Clear,ZA,TRUE,FALSE
"Sep 16, 2023 @ 03:40:11.000",893.676,ES-Air,4,Falcone Borsellino Airport,PA03,Palermo,IT-82,Cloudy,"4,213.37","2,618.07",30,Weather Delay,JH3L6RX,5.901751915,354.105,Dubai International Airport,DXB,Dubai,AE,SE-BD,Sunny,IT,TRUE,FALSE
"Sep 16, 2023 @ 03:31:36.000",979.736,JetBeats,4,Vienna International Airport,VIE,Vienna,AT-9,Cloudy,877.399,545.19,0,No Delay,GAX6QN3,0.769647915,46.179,Copenhagen Kastrup Airport,CPH,Copenhagen,DK,DK-84,Heavy Fog,AT,FALSE,FALSE
"Sep 16, 2023 @ 03:21:42.000",697.294,Kibana Airlines,4,Kempegowda International Airport,BLR,Bangalore,SE-BD,Cloudy,"14,125.03","8,776.89",0,No Delay,C0YW7XC,19.6181006,"1,177.09",Denver International Airport,DEN,Denver,US,US-CO,Sunny,IN,FALSE,FALSE
"Sep 16, 2023 @ 03:21:11.000",835.255,ES-Air,4,Munich Airport,MUC,Munich,DE-BY,Cloudy,683.602,424.77,0,No Delay,CJYA2MB,0.813811487,48.829,Charles de Gaulle International Airport,CDG,Paris,FR,FR-J,Sunny,DE,FALSE,FALSE
"Sep 16, 2023 @ 03:18:40.000",715.233,Logstash Airways,4,Incheon International Airport,ICN,Seoul,SE-BD,Thunder & Lightning,"10,543.47","6,551.41",0,No Delay,SZTNRSH,14.64370183,878.622,Chicago O'Hare International Airport,ORD,Chicago,US,US-IL,Sunny,KR,FALSE,FALSE
"Sep 16, 2023 @ 03:16:29.000",703.066,Kibana Airlines,4,Copenhagen Kastrup Airport,CPH,Copenhagen,DK-84,Rain,"7,339.27","4,560.41",0,No Delay,TEFJ2L7,9.409326287,564.56,Chengdu Shuangliu International Airport,CTU,Chengdu,CN,SE-BD,Damaging Wind,DK,FALSE,TRUE
"Sep 16, 2023 @ 03:13:31.000",724.05,ES-Air,4,King Shaka International Airport,DUR,Durban,SE-BD,Hail,"14,828.43","9,213.96",120,Carrier Delay,MVYYGS6,14.35702029,861.421,Duluth International Airport,DLH,Duluth,US,US-MN,Hail,ZA,TRUE,FALSE
"Sep 16, 2023 @ 03:10:35.000",735.514,Logstash Airways,4,Warsaw Chopin Airport,WAW,Warsaw,PL-MZ,Clear,549.603,341.507,345,Carrier Delay,MWV88KX,6.258891159,375.533,Vienna International Airport,VIE,Vienna,AT,AT-9,Clear,PL,TRUE,FALSE
"Sep 16, 2023 @ 03:09:16.000",304.018,Kibana Airlines,4,Naples International Airport,NA01,Naples,IT-72,Hail,"11,209.77","6,965.43",0,No Delay,U4IK3D2,9.341470253,560.488,Ministro Pistarini International Airport,EZE,Buenos Aires,AR,SE-BD,Sunny,IT,FALSE,FALSE
"Sep 16, 2023 @ 03:06:57.000",668.899,Logstash Airways,4,Tulsa International Airport,TUL,Tulsa,US-OK,Sunny,"12,593.69","7,825.35",0,No Delay,V3O3D8P,13.11842307,787.105,Al Maktoum International Airport,DWC,Jebel Ali,AE,SE-BD,Rain,US,FALSE,FALSE
"Sep 16, 2023 @ 03:04:19.000",799.824,Logstash Airways,4,Ottawa Macdonald-Cartier International Airport,YOW,Ottawa,CA-ON,Sunny,"15,298.06","9,505.78",0,No Delay,EI4XTCX,15.9354833,956.129,Brisbane International Airport,BNE,Brisbane,AU,SE-BD,Cloudy,CA,FALSE,FALSE
"Sep 16, 2023 @ 02:58:32.000",650.264,JetBeats,4,Ukrainka Air Base,XHBU,Belogorsk,RU-AMU,Clear,"8,836.62","5,490.82",0,No Delay,QN5HFSQ,13.38881382,803.329,Adolfo Suarez Madridâ€?Barajas Airport,MAD,Madrid,ES,ES-M,Thunder & Lightning,RU,FALSE,FALSE
"Sep 16, 2023 @ 02:58:31.000",682.285,Logstash Airways,4,Washington Dulles International Airport,IAD,Washington,US-DC,Clear,"4,327.61","2,689.05",0,No Delay,FCCICSB,3.60633807,216.38,Mariscal Sucre International Airport,UIO,Quito,EC,EC-P,Rain,US,FALSE,FALSE
"Sep 16, 2023 @ 02:43:56.000",503.764,Kibana Airlines,4,San Francisco International Airport,SFO,San Francisco,US-CA,Rain,"8,362.08","5,195.96",30,Late Aircraft Delay,8G0Z1EE,13.16982199,790.189,Oslo Gardermoen Airport,OSL,Oslo,NO,NO-02,Cloudy,US,TRUE,FALSE
"Sep 16, 2023 @ 02:37:18.000",476.497,JetBeats,4,Verona Villafranca Airport,VR10,Verona,IT-34,Cloudy,"2,847.26","1,769.21",0,No Delay,EZMATEE,2.791430721,167.486,Olenya Air Base,XLMO,Olenegorsk,RU,RU-MUR,Thunder & Lightning,IT,FALSE,FALSE
"Sep 16, 2023 @ 02:35:48.000",494.678,JetBeats,4,El Dorado International Airport,BOG,Bogota,CO-CUN,Heavy Fog,"10,750.89","6,680.29",0,No Delay,7T3NSFG,9.954528007,597.272,Ataturk International Airport,IST,Istanbul,TR,TR-34,Rain,CO,FALSE,FALSE
"Sep 16, 2023 @ 02:35:11.000",482.349,Logstash Airways,4,Tokyo Haneda International Airport,HND,Tokyo,SE-BD,Clear,"1,740.27","1,081.36",240,Late Aircraft Delay,JKS9C01,5.381168347,322.87,Shanghai Pudong International Airport,PVG,Shanghai,CN,SE-BD,Cloudy,JP,TRUE,FALSE
"Sep 16, 2023 @ 02:29:44.000",566.433,Kibana Airlines,4,Xi'an Xianyang International Airport,XIY,Xi'an,SE-BD,Sunny,"10,809.27","6,716.57",255,NAS Delay,CQQ9AK8,19.26288165,"1,155.77",OR Tambo International Airport,JNB,Johannesburg,ZA,SE-BD,Sunny,CN,TRUE,FALSE
"Sep 16, 2023 @ 02:23:48.000",195.977,JetBeats,4,Syracuse Hancock International Airport,SYR,Syracuse,US-NY,Clear,"3,636.94","2,259.89",0,No Delay,Z5FDTW8,4.041040834,242.462,Reno Tahoe International Airport,RNO,Reno,US,US-NV,Heavy Fog,US,FALSE,TRUE
"Sep 16, 2023 @ 02:23:39.000",248.533,ES-Air,4,Venice Marco Polo Airport,VE05,Venice,IT-34,Cloudy,369.972,229.89,0,No Delay,6Z2DSAB,0.411079991,24.665,Turin Airport,TO11,Torino,IT,IT-21,Clear,IT,FALSE,FALSE
"Sep 16, 2023 @ 02:21:13.000",809.398,Kibana Airlines,4,Munich Airport,MUC,Munich,DE-BY,Clear,"7,687.65","4,776.88",0,No Delay,ZAKWJJ8,7.118194648,427.092,Chengdu Shuangliu International Airport,CTU,Chengdu,CN,SE-BD,Rain,DE,FALSE,FALSE
"Sep 16, 2023 @ 02:20:27.000",859.27,JetBeats,4,Kempegowda International Airport,BLR,Bangalore,SE-BD,Cloudy,"6,741.84","4,189.19",210,NAS Delay,P6G0AMB,13.71490718,822.894,Helsinki Vantaa Airport,HEL,Helsinki,FI,FI-ES,Thunder & Lightning,IN,TRUE,FALSE
